          time          mass          xmom          ymom          zmom     ang mom x     ang mom y     ang mom z         rho_K         rho_e         rho_E
        113395   1.97547e+33   7.35923e+41             0             0             0             0             0   1.46534e+50   3.63431e+45   1.46535e+50
        114386   1.97547e+33   7.35923e+41             0             0             0             0             0   1.46527e+50   3.61549e+45   1.46529e+50
        115377   1.97547e+33   7.35923e+41             0             0             0             0             0   1.46514e+50   3.74822e+45   1.46516e+50
        116368   1.97547e+33   7.35923e+41             0             0             0             0             0   1.46498e+50   3.74944e+45   1.46499e+50
        117360   1.97547e+33   7.35923e+41             0             0             0             0             0   1.46486e+50   3.71128e+45   1.46487e+50
        118351   1.97547e+33   7.35923e+41             0             0             0             0             0   1.46477e+50   3.70129e+45   1.46479e+50
        119343   1.97547e+33   7.35923e+41             0             0             0             0             0    1.4647e+50   3.78041e+45   1.46472e+50
        120336   1.97547e+33   7.35923e+41             0             0             0             0             0   1.46462e+50   3.78768e+45   1.46463e+50
        121328   1.97547e+33   7.35923e+41             0             0             0             0             0   1.46457e+50   3.81803e+45   1.46458e+50
        122321   1.97547e+33   7.35923e+41             0             0             0             0             0   1.46452e+50   3.80469e+45   1.46453e+50
        123314   1.97547e+33   7.35923e+41             0             0             0             0             0   1.46445e+50   3.80762e+45   1.46447e+50
        124307   1.97547e+33   7.35923e+41             0             0             0             0             0   1.46435e+50    3.8002e+45   1.46436e+50
        125300   1.97547e+33   7.35923e+41             0             0             0             0             0   1.46417e+50   3.81255e+45   1.46419e+50
        126294   1.97547e+33   7.35923e+41             0             0             0             0             0   1.46402e+50   3.79344e+45   1.46403e+50
        127288   1.97547e+33   7.35923e+41             0             0             0             0             0   1.46392e+50   3.85008e+45   1.46393e+50
        128282   1.97547e+33   7.35923e+41             0             0             0             0             0    1.4638e+50   3.91648e+45   1.46382e+50
        129276   1.97547e+33   7.35923e+41             0             0             0             0             0   1.46371e+50   3.90124e+45   1.46372e+50
        130270   1.97547e+33   7.35923e+41             0             0             0             0             0   1.46363e+50   3.87077e+45   1.46364e+50
        131264   1.97547e+33   7.35922e+41             0             0             0             0             0   1.46354e+50   3.90681e+45   1.46356e+50
        132258   1.97547e+33   7.35922e+41             0             0             0             0             0   1.46347e+50    3.9048e+45   1.46348e+50
        133252   1.97547e+33   7.35922e+41             0             0             0             0             0   1.46339e+50   3.85477e+45    1.4634e+50
        134247   1.97547e+33   7.35922e+41             0             0             0             0             0   1.46324e+50   3.88722e+45   1.46325e+50
        135242   1.97547e+33   7.35922e+41             0             0             0             0             0   1.46311e+50   3.91541e+45   1.46312e+50
        136237   1.97547e+33   7.35922e+41             0             0             0             0             0   1.46299e+50   3.89585e+45     1.463e+50
        137231   1.97547e+33   7.35922e+41             0             0             0             0             0    1.4629e+50   3.98859e+45   1.46291e+50
        138226   1.97547e+33   7.35922e+41             0             0             0             0             0   1.46284e+50   4.03851e+45   1.46285e+50
        139221   1.97547e+33   7.35922e+41             0             0             0             0             0   1.46279e+50    3.9336e+45    1.4628e+50
        140216   1.97547e+33   7.35922e+41             0             0             0             0             0   1.46269e+50   4.10633e+45   1.46269e+50
        141212   1.97547e+33   7.35922e+41             0             0             0             0             0    1.4626e+50   4.07376e+45   1.46261e+50
        142207   1.97547e+33   7.35922e+41             0             0             0             0             0   1.46247e+50   4.04426e+45   1.46248e+50
        143203   1.97547e+33   7.35922e+41             0             0             0             0             0   1.46228e+50   4.15239e+45   1.46228e+50
        144199   1.97547e+33   7.35922e+41             0             0             0             0             0   1.46207e+50   4.26847e+45   1.46208e+50
        145195   1.97547e+33   7.35921e+41             0             0             0             0             0   1.46197e+50   4.21918e+45   1.46198e+50
        146190   1.97547e+33   7.35921e+41             0             0             0             0             0   1.46189e+50   4.14698e+45    1.4619e+50
        147185   1.97547e+33   7.35921e+41             0             0             0             0             0   1.46178e+50   4.17802e+45   1.46178e+50
        148181   1.97547e+33   7.35921e+41             0             0             0             0             0   1.46155e+50   4.34245e+45   1.46156e+50
        149176   1.97547e+33   7.35921e+41             0             0             0             0             0   1.46147e+50    4.1588e+45   1.46148e+50
        150172   1.97547e+33   7.35921e+41             0             0             0             0             0   1.46137e+50   4.11813e+45   1.46138e+50
        151168   1.97547e+33   7.35921e+41             0             0             0             0             0   1.46128e+50    4.0888e+45   1.46129e+50
        152164   1.97547e+33   7.35921e+41             0             0             0             0             0   1.46108e+50   4.20902e+45   1.46109e+50
        153160   1.97547e+33   7.35921e+41             0             0             0             0             0   1.46094e+50    4.2408e+45   1.46095e+50
        154157   1.97547e+33    7.3592e+41             0             0             0             0             0   1.46077e+50   4.18959e+45   1.46078e+50
        155154   1.97547e+33    7.3592e+41             0             0             0             0             0   1.46065e+50   4.20078e+45   1.46065e+50
        156151   1.97547e+33    7.3592e+41             0             0             0             0             0   1.46054e+50   4.31599e+45   1.46054e+50
        157148   1.97547e+33    7.3592e+41             0             0             0             0             0   1.46042e+50   4.38989e+45   1.46043e+50
        158145   1.97547e+33    7.3592e+41             0             0             0             0             0   1.46033e+50   4.33653e+45   1.46034e+50
        159143   1.97547e+33    7.3592e+41             0             0             0             0             0   1.46023e+50   4.34777e+45   1.46024e+50
        160140   1.97547e+33    7.3592e+41             0             0             0             0             0   1.46013e+50   4.31271e+45   1.46014e+50
        161137   1.97547e+33    7.3592e+41             0             0             0             0             0   1.45989e+50   4.45472e+45    1.4599e+50
        162134   1.97547e+33   7.35919e+41             0             0             0             0             0   1.45972e+50   4.32323e+45   1.45973e+50
        163132   1.97547e+33   7.35919e+41             0             0             0             0             0   1.45962e+50   4.33876e+45   1.45962e+50
        164129   1.97547e+33   7.35919e+41             0             0             0             0             0   1.45949e+50   4.31792e+45   1.45949e+50
        165127   1.97547e+33   7.35919e+41             0             0             0             0             0   1.45938e+50   4.34176e+45   1.45938e+50
        166125   1.97547e+33   7.35919e+41             0             0             0             0             0   1.45926e+50   4.41729e+45   1.45927e+50
        167124   1.97547e+33   7.35919e+41             0             0             0             0             0   1.45915e+50   4.50033e+45   1.45915e+50
        168122   1.97547e+33   7.35919e+41             0             0             0             0             0   1.45904e+50   4.41621e+45   1.45904e+50
        169121   1.97547e+33   7.35918e+41             0             0             0             0             0   1.45886e+50   4.57587e+45   1.45886e+50
        170120   1.97547e+33   7.35918e+41             0             0             0             0             0   1.45865e+50   4.60593e+45   1.45865e+50
        171119   1.97547e+33   7.35918e+41             0             0             0             0             0   1.45845e+50   4.65078e+45   1.45845e+50
        172118   1.97547e+33   7.35918e+41             0             0             0             0             0   1.45828e+50   4.43924e+45   1.45828e+50
        173116   1.97547e+33   7.35918e+41             0             0             0             0             0   1.45819e+50   4.45317e+45   1.45819e+50
        174116   1.97547e+33   7.35917e+41             0             0             0             0             0    1.4581e+50   4.45662e+45   1.45809e+50
        175115   1.97547e+33   7.35917e+41             0             0             0             0             0   1.45801e+50   4.36575e+45     1.458e+50
        176115   1.97547e+33   7.35917e+41             0             0             0             0             0   1.45793e+50   4.33554e+45   1.45791e+50
        177115   1.97547e+33   7.35917e+41             0             0             0             0             0    1.4577e+50   4.56145e+45   1.45769e+50
        178116   1.97547e+33   7.35917e+41             0             0             0             0             0   1.45753e+50   4.57175e+45   1.45752e+50
        179117   1.97547e+33   7.35917e+41             0             0             0             0             0   1.45744e+50   4.56109e+45   1.45742e+50
        180117   1.97547e+33   7.35917e+41             0             0             0             0             0   1.45737e+50    4.4179e+45   1.45735e+50
        181118   1.97547e+33   7.35917e+41             0             0             0             0             0   1.45724e+50   4.49694e+45   1.45723e+50
        182119   1.97547e+33   7.35917e+41             0             0             0             0             0   1.45712e+50   4.49491e+45    1.4571e+50
        183120   1.97547e+33   7.35916e+41             0             0             0             0             0   1.45692e+50   4.56104e+45    1.4569e+50
        184121   1.97547e+33   7.35916e+41             0             0             0             0             0   1.45677e+50   4.57921e+45   1.45676e+50
        185123   1.97547e+33   7.35916e+41             0             0             0             0             0   1.45666e+50   4.56803e+45   1.45665e+50
        186124   1.97547e+33   7.35916e+41             0             0             0             0             0   1.45657e+50   4.50086e+45   1.45656e+50
        187126   1.97547e+33   7.35916e+41             0             0             0             0             0   1.45649e+50   4.43032e+45   1.45648e+50
        188127   1.97547e+33   7.35916e+41             0             0             0             0             0   1.45641e+50   4.36572e+45    1.4564e+50
        189129   1.97547e+33   7.35916e+41             0             0             0             0             0   1.45623e+50   4.49317e+45   1.45621e+50
        190132   1.97547e+33   7.35916e+41             0             0             0             0             0   1.45606e+50   4.59518e+45   1.45605e+50
        191134   1.97547e+33   7.35916e+41             0             0             0             0             0   1.45598e+50    4.6279e+45   1.45596e+50
        192137   1.97547e+33   7.35916e+41             0             0             0             0             0   1.45591e+50   4.38085e+45    1.4559e+50
        193139   1.97547e+33   7.35916e+41             0             0             0             0             0   1.45576e+50   4.56292e+45   1.45575e+50
        194142   1.97547e+33   7.35915e+41             0             0             0             0             0   1.45557e+50    4.7576e+45   1.45555e+50
        195145   1.97547e+33   7.35915e+41             0             0             0             0             0    1.4555e+50   4.52085e+45   1.45549e+50
        196148   1.97547e+33   7.35915e+41             0             0             0             0             0   1.45545e+50   4.39045e+45   1.45543e+50
        197152   1.97547e+33   7.35915e+41             0             0             0             0             0   1.45539e+50   4.32728e+45   1.45538e+50
        198156   1.97547e+33   7.35915e+41             0             0             0             0             0   1.45528e+50   4.44108e+45   1.45527e+50
        199160   1.97547e+33   7.35915e+41             0             0             0             0             0   1.45517e+50    4.4135e+45   1.45515e+50
        200165   1.97547e+33   7.35915e+41             0             0             0             0             0   1.45504e+50   4.52624e+45   1.45501e+50
        201170   1.97547e+33   7.35915e+41             0             0             0             0             0   1.45494e+50    4.4238e+45   1.45491e+50
        202175   1.97547e+33   7.35915e+41             0             0             0             0             0   1.45486e+50   4.50513e+45   1.45484e+50
        203181   1.97547e+33   7.35915e+41             0             0             0             0             0   1.45478e+50   4.58994e+45   1.45475e+50
        204186   1.97547e+33   7.35915e+41             0             0             0             0             0   1.45471e+50   4.63133e+45   1.45468e+50
        205191   1.97547e+33   7.35915e+41             0             0             0             0             0   1.45465e+50   4.45742e+45   1.45462e+50
        206197   1.97547e+33   7.35915e+41             0             0             0             0             0   1.45459e+50   4.52911e+45   1.45456e+50
        207202   1.97547e+33   7.35915e+41             0             0             0             0             0   1.45452e+50   4.56924e+45   1.45449e+50
        208208   1.97547e+33   7.35915e+41             0             0             0             0             0   1.45446e+50   4.35597e+45   1.45444e+50
        209213   1.97547e+33   7.35915e+41             0             0             0             0             0   1.45436e+50   4.44576e+45   1.45433e+50
        210220   1.97547e+33   7.35915e+41             0             0             0             0             0   1.45423e+50    4.5992e+45   1.45421e+50
        211226   1.97547e+33   7.35915e+41             0             0             0             0             0   1.45416e+50   4.38319e+45   1.45415e+50
        212233   1.97547e+33   7.35915e+41             0             0             0             0             0    1.4541e+50   4.58108e+45   1.45408e+50
        213239   1.97547e+33   7.35915e+41             0             0             0             0             0   1.45402e+50    4.6758e+45   1.45399e+50
        214245   1.97547e+33   7.35915e+41             0             0             0             0             0   1.45396e+50   4.46875e+45   1.45393e+50
        215252   1.97547e+33   7.35915e+41             0             0             0             0             0   1.45388e+50   4.39919e+45   1.45386e+50
        216258   1.97547e+33   7.35915e+41             0             0             0             0             0    1.4538e+50   4.34816e+45   1.45377e+50
        217266   1.97547e+33   7.35915e+41             0             0             0             0             0   1.45374e+50   4.26041e+45   1.45372e+50
        218274   1.97547e+33   7.35915e+41             0             0             0             0             0   1.45372e+50   4.16894e+45   1.45369e+50
        219283   1.97547e+33   7.35915e+41             0             0             0             0             0    1.4537e+50   4.23569e+45   1.45367e+50
        220292   1.97547e+33   7.35915e+41             0             0             0             0             0   1.45364e+50   4.51445e+45   1.45362e+50
        221301   1.97547e+33   7.35915e+41             0             0             0             0             0    1.4536e+50   4.48688e+45   1.45358e+50
        222310   1.97547e+33   7.35916e+41             0             0             0             0             0   1.45357e+50   4.43065e+45   1.45354e+50
        223320   1.97547e+33   7.35916e+41             0             0             0             0             0   1.45354e+50   4.38791e+45   1.45351e+50
        224329   1.97547e+33   7.35916e+41             0             0             0             0             0   1.45349e+50   4.45933e+45   1.45347e+50
        225339   1.97547e+33   7.35916e+41             0             0             0             0             0   1.45345e+50   4.43671e+45   1.45343e+50
        226348   1.97547e+33   7.35916e+41             0             0             0             0             0   1.45342e+50   4.31371e+45    1.4534e+50
        227358   1.97547e+33   7.35916e+41             0             0             0             0             0   1.45338e+50    4.4254e+45   1.45335e+50
        228368   1.97547e+33   7.35916e+41             0             0             0             0             0   1.45334e+50    4.4516e+45   1.45331e+50
        229378   1.97547e+33   7.35916e+41             0             0             0             0             0    1.4533e+50   4.48592e+45   1.45327e+50
        230389   1.97547e+33   7.35916e+41             0             0             0             0             0   1.45327e+50   4.33161e+45   1.45325e+50
        231399   1.97547e+33   7.35916e+41             0             0             0             0             0   1.45324e+50   4.49417e+45   1.45321e+50
        232410   1.97547e+33   7.35916e+41             0             0             0             0             0   1.45321e+50   4.30706e+45   1.45319e+50
        233421   1.97547e+33   7.35917e+41             0             0             0             0             0   1.45318e+50    4.4071e+45   1.45315e+50
        234433   1.97547e+33   7.35917e+41             0             0             0             0             0   1.45315e+50   4.22531e+45   1.45313e+50
        235444   1.97547e+33   7.35917e+41             0             0             0             0             0   1.45314e+50   4.07215e+45   1.45312e+50
        236457   1.97547e+33   7.35917e+41             0             0             0             0             0   1.45312e+50    4.0311e+45    1.4531e+50
        237470   1.97547e+33   7.35917e+41             0             0             0             0             0   1.45311e+50   4.05262e+45   1.45309e+50
        238484   1.97547e+33   7.35917e+41             0             0             0             0             0    1.4531e+50   4.17059e+45   1.45307e+50
        239498   1.97547e+33   7.35917e+41             0             0             0             0             0   1.45307e+50   4.37448e+45   1.45304e+50
        240512   1.97547e+33   7.35917e+41             0             0             0             0             0   1.45306e+50   4.08753e+45   1.45304e+50
        241527   1.97547e+33   7.35917e+41             0             0             0             0             0   1.45304e+50   4.31594e+45   1.45301e+50
        242541   1.97547e+33   7.35918e+41             0             0             0             0             0   1.45302e+50   4.18653e+45     1.453e+50
        243556   1.97547e+33   7.35918e+41             0             0             0             0             0     1.453e+50   4.29429e+45   1.45298e+50
        244571   1.97547e+33   7.35918e+41             0             0             0             0             0   1.45299e+50   4.12934e+45   1.45297e+50
        245587   1.97547e+33   7.35918e+41             0             0             0             0             0   1.45298e+50   4.05092e+45   1.45296e+50
        246602   1.97547e+33   7.35918e+41             0             0             0             0             0   1.45296e+50    4.1858e+45   1.45294e+50
        247617   1.97547e+33   7.35918e+41             0             0             0             0             0   1.45295e+50    4.1274e+45   1.45293e+50
        248633   1.97547e+33   7.35918e+41             0             0             0             0             0   1.45293e+50   4.17438e+45   1.45292e+50
        249649   1.97547e+33   7.35918e+41             0             0             0             0             0   1.45292e+50   4.29957e+45    1.4529e+50
        250665   1.97547e+33   7.35918e+41             0             0             0             0             0    1.4529e+50   4.33548e+45   1.45288e+50
        251681   1.97547e+33   7.35919e+41             0             0             0             0             0   1.45289e+50   4.16435e+45   1.45287e+50
        252698   1.97547e+33   7.35919e+41             0             0             0             0             0   1.45288e+50   4.25581e+45   1.45285e+50
        253715   1.97547e+33   7.35919e+41             0             0             0             0             0   1.45286e+50    4.2067e+45   1.45284e+50
        254732   1.97547e+33   7.35919e+41             0             0             0             0             0   1.45285e+50    3.9768e+45   1.45283e+50
        255749   1.97547e+33   7.35919e+41             0             0             0             0             0   1.45285e+50   3.95897e+45   1.45283e+50
        256766   1.97547e+33   7.35919e+41             0             0             0             0             0   1.45285e+50   3.93593e+45   1.45282e+50
        257784   1.97547e+33   7.35919e+41             0             0             0             0             0   1.45284e+50   3.91948e+45   1.45282e+50
        258803   1.97547e+33   7.35919e+41             0             0             0             0             0   1.45284e+50   3.90293e+45   1.45281e+50
        259821   1.97547e+33   7.35919e+41             0             0             0             0             0   1.45283e+50   3.89161e+45   1.45281e+50
        260840   1.97547e+33    7.3592e+41             0             0             0             0             0   1.45283e+50   3.88863e+45    1.4528e+50
        261860   1.97547e+33    7.3592e+41             0             0             0             0             0   1.45282e+50   3.90151e+45    1.4528e+50
